NTEM7_Zone_ID,NTEM7_Zone_Code,NTMv2R_Zone_Number
6068,E02005696,16
6069,E02005697,16
6070,E02005698,16
6071,E02005699,16
6072,E02005700,17
6073,E02005701,17
6074,E02005702,17
6075,E02005703,17
6076,E02005704,17
6077,E02005705,17
6078,E02005706,17
6079,E02005707,17
6080,E02005708,17
6081,E02005709,16
6082,E02005710,16
6083,E02005711,16
6084,E02005712,16
6085,E02005713,16
6086,E02005714,16
6087,E02005715,16
6088,E02005716,16
6089,E02005717,17
6090,E02005718,16
6091,E02005719,17
6092,E02005720,17
6093,E02005721,17
6094,E02005722,17
6095,E02005723,17
6096,E02005724,17
6097,E02005725,17
6098,E02005726,17
6099,E02005727,17
6100,E02005728,17
6101,E02005729,17
6102,E02005730,17
6103,E02005731,17
6104,E02005732,17
6105,E02005733,17
6106,E02005734,17
6107,E02005735,16
6108,E02005736,16
6109,E02005737,16
6110,E02005738,16
6111,E02005739,17
6112,E02005740,17
6113,E02005741,17
6114,E02005742,17
6115,E02005743,17
6116,E02005744,17
6117,E02005745,17
6118,E02005746,17
6119,E02005747,17
6120,E02005748,17
6121,E02005749,17
6122,E02005750,17
6123,E02005751,17
6124,E02005752,17
6125,E02005753,17
6126,E02005754,17
6127,E02005755,17
6128,E02005756,17
6129,E02005757,17
6130,E02005758,17
6131,E02005759,17
6132,E02005760,17
6133,E02005761,17
6134,E02005762,17
6135,E02005763,17
6136,E02005764,17
6137,E02005765,17
6138,E02005766,17
6139,E02005767,17
6140,E02005768,17
6141,E02005769,16
6142,E02005770,16
6143,E02005771,16
6144,E02005772,17
6145,E02005773,16
6146,E02005774,16
6147,E02005775,16
6148,E02005776,17
6149,E02005777,16
6150,E02005778,17
6151,E02005779,16
6152,E02005780,16
6153,E02005781,17
6154,E02005782,17
6155,E02005783,17
6156,E02005784,17
6157,E02005785,17
6158,E02005786,17
6159,E02005787,17
6160,E02005788,17
6161,E02005789,17
6162,E02005790,17
6163,E02005791,17
6164,E02005794,17
6165,E02005795,17
6166,E02005796,17
6167,E02005797,17
6168,E02005798,17
6169,E02005799,16
6170,E02005800,16
6171,E02005801,16
6172,E02005802,16
6173,E02005803,16
6174,E02005804,16
6175,E02005805,17
6176,E02005806,16
6177,E02005807,17
6178,E02005808,17
6179,E02005809,17
6180,E02005810,17
6181,E02005811,17
6182,E02005812,17
6183,E02005813,17
6184,E02005814,17
6185,E02005815,17
6186,E02005816,17
6187,E02005817,17
6188,E02005818,17
6189,E02005819,12
6190,E02005820,12
6191,E02005821,12
6192,E02005822,12
6193,E02005823,12
6194,E02005824,12
6195,E02005825,12
6196,E02005826,12
6197,E02005827,12
6198,E02005828,12
6199,E02005829,17
6200,E02005830,17
6201,E02005831,8
6202,E02005832,8
6203,E02005833,8
6204,E02005834,8
6205,E02005835,17
6206,E02005836,17
6207,E02005837,17
6208,E02005838,17
6209,E02005839,17
6210,E02005840,16
6211,E02005842,17
6212,E02005843,16
6213,E02005844,17
6214,E02005846,16
6215,E02005847,16
6216,E02005848,17
6217,E02005849,17
6218,E02005850,17
6219,E02005851,8
6220,E02005852,8
6221,E02005853,8
6222,E02005856,8
6223,E02005857,8
6224,E02005858,8
6225,E02005859,8
6226,E02005860,8
6227,E02005861,8
6228,E02005862,8
6229,E02005863,8
6230,E02005864,8
6231,E02005865,17
6232,E02005866,17
6233,E02005868,8
6234,E02005869,8
6235,E02005870,8
6236,E02005871,8
6237,E02005872,17
6238,E02005873,8
6239,E02005874,8
6240,E02005875,8
6241,E02005876,8
6242,E02005877,8
6243,E02005878,8
6244,E02005879,8
6245,E02005880,17
6246,E02005881,17
6247,E02005882,12
6248,E02005883,12
6249,E02005884,12
6250,E02005885,12
6251,E02005886,12
6252,E02005887,12
6253,E02005888,12
6254,E02005889,12
6255,E02005890,12
6256,E02005891,12
6257,E02005892,12
6258,E02005893,17
6259,E02005894,17
6260,E02005895,17
6261,E02005896,17
6262,E02005897,17
6263,E02005898,17
6264,E02005899,16
6265,E02005900,17
6266,E02005901,16
6267,E02005902,16
6268,E02005903,16
6269,E02005904,17
6270,E02005905,17
6271,E02005906,17
6272,E02005907,17
6273,E02005908,17
6274,E02005909,8
6275,E02005910,8
6276,E02005911,8
6277,E02005912,8
6278,E02005913,8
6279,E02005914,17
6280,E02005915,17
6281,E02005916,8
6282,E02005917,17
6283,E02005918,17
6284,E02005919,17
6285,E02005920,17
6286,E02005921,17
6287,E02005922,16
6288,E02005923,16
6289,E02005924,16
6290,E02005925,16
6291,E02005926,16
6292,E02005927,16
6293,E02005928,17
6294,E02005929,17
6295,E02005930,17
6296,E02005931,17
6297,E02005932,16
6298,E02005933,16
6299,E02005934,16
6300,E02005935,16
6301,E02005936,17
6302,E02005937,17
6303,E02005938,17
6304,E02005939,17
6305,E02005940,14
6306,E02005941,14
6307,E02005942,14
6308,E02005943,14
6309,E02005944,14
6310,E02005945,14
6311,E02005946,14
6312,E02005947,14
6313,E02005948,14
6314,E02005949,14
6315,E02005950,14
6316,E02005951,14
6317,E02005952,14
6318,E02005953,14
6319,E02005954,14
6320,E02005955,14
6321,E02005956,14
6322,E02005957,14
6323,E02005958,17
6324,E02005959,17
6325,E02005960,17
6326,E02005961,17
6327,E02005962,17
6328,E02005963,17
6329,E02005964,17
6330,E02005965,17
6331,E02005966,16
6332,E02005967,16
6333,E02005968,17
6334,E02005969,17
6335,E02005970,16
6336,E02005971,16
6337,E02005972,17
6338,E02005973,17
6339,E02005974,17
6340,E02005975,17
6341,E02005976,17
6342,E02005977,17
6343,E02005978,17
6344,E02005979,17
6345,E02005980,16
6346,E02005981,16
6347,E02005982,16
6348,E02005983,16
6349,E02005984,17
6350,E02005985,16
6351,E02005986,17
6352,E02005987,17
6353,E02005988,17
6354,E02005991,17
6355,E02005992,17
6356,E02005993,17
6357,E02005994,17
6358,E02005995,17
6359,E02005996,17
6360,E02005997,17
6361,E02005998,17
6362,E02005999,17
6363,E02006000,17
6364,E02006001,17
6365,E02006002,17
6366,E02006003,17
6367,E02006004,17
6368,E02006005,17
6369,E02006006,17
6370,E02006007,17
6371,E02006008,17
6372,E02006009,17
6373,E02006010,17
6374,E02006011,17
6375,E02006012,17
6376,E02006013,17
6377,E02006014,17
6378,E02006015,17
6379,E02006016,17
6380,E02006017,17
6381,E02006018,17
6382,E02006019,17
6383,E02006020,17
6384,E02006021,17
6385,E02006022,17
6386,E02006023,17
6387,E02006024,17
6388,E02006025,17
6389,E02006026,17
6390,E02006027,17
6391,E02006028,17
6392,E02006029,16
6393,E02006030,16
6394,E02006031,16
6395,E02006032,16
6396,E02006033,16
6397,E02006034,16
6398,E02006035,16
6399,E02006036,16
6400,E02006037,16
6401,E02006038,17
6402,E02006039,17
6403,E02006040,17
6404,E02006041,17
6405,E02006042,17
6406,E02006043,17
6407,E02006044,17
6408,E02006045,17
6409,E02006046,17
6410,E02006047,17
6411,E02006048,17
6412,E02006049,17
6413,E02006050,17
6414,E02006051,17
6415,E02006052,17
6416,E02006053,17
6417,E02006054,17
6418,E02006055,17
6419,E02006056,17
6420,E02006057,17
6421,E02006058,17
6422,E02006059,17
6423,E02006060,17
6424,E02006061,17
6425,E02006062,17
6426,E02006063,17
6427,E02006064,17
6428,E02006065,17
6429,E02006066,17
6430,E02006067,17
6431,E02006068,16
6432,E02006069,16
6433,E02006070,16
6434,E02006071,16
6435,E02006072,17
6436,E02006073,16
6437,E02006074,17
6438,E02006075,17
6439,E02006076,17
6440,E02006077,17
6441,E02006078,17
6442,E02006079,17
6443,E02006080,17
6444,E02006081,17
6445,E02006082,17
6446,E02006083,17
6447,E02006084,17
6448,E02006085,16
6449,E02006086,16
6450,E02006087,16
6451,E02006088,16
6452,E02006089,16
6453,E02006090,16
6454,E02006091,17
6455,E02006092,16
6456,E02006093,17
6457,E02006094,17
6458,E02006095,17
6459,E02006096,17
6460,E02006097,17
6461,E02006098,17
6462,E02006099,17
6463,E02006100,17
6464,E02006101,17
6465,E02006102,16
6466,E02006103,17
6467,E02006104,17
6468,E02006105,16
6469,E02006106,16
6470,E02006107,16
6471,E02006108,16
6472,E02006109,16
6473,E02006110,17
6474,E02006111,17
6475,E02006112,17
6476,E02006113,17
6477,E02006114,17
6478,E02006115,17
6479,E02006116,17
6480,E02006117,17
6481,E02006118,17
6482,E02006119,17
6483,E02006120,17
6484,E02006121,16
6485,E02006122,16
6486,E02006123,17
6487,E02006124,16
6488,E02006125,16
6489,E02006126,16
6490,E02006127,16
6491,E02006128,16
6492,E02006129,16
6493,E02006130,17
6494,E02006131,17
6495,E02006132,17
6496,E02006133,17
6497,E02006134,17
6498,E02006135,16
6499,E02006136,17
6500,E02006137,16
6501,E02006138,16
6502,E02006139,16
6503,E02006140,17
6504,E02006141,16
6505,E02006142,17
6506,E02006143,16
6507,E02006144,17
6508,E02006145,17
6509,E02006146,17
6510,E02006147,17
6511,E02006148,17
6512,E02006149,16
6513,E02006150,16
6514,E02006151,16
6515,E02006152,16
6516,E02006153,17
6517,E02006154,16
6518,E02006155,16
6519,E02006156,17
6520,E02006157,17
6521,E02006158,9
6522,E02006159,9
6523,E02006160,9
6524,E02006161,9
6525,E02006162,17
6526,E02006163,9
6527,E02006164,9
6528,E02006165,9
6529,E02006166,9
6530,E02006167,9
6531,E02006168,9
6532,E02006169,17
6533,E02006170,17
6534,E02006171,9
6535,E02006172,9
6536,E02006173,17
6537,E02006174,17
6538,E02006175,17
6539,E02006176,17
6540,E02006177,16
6541,E02006178,16
6542,E02006179,17
6543,E02006180,17
6544,E02006181,17
6545,E02006182,17
6546,E02006183,17
6547,E02006184,16
6548,E02006185,17
6549,E02006186,17
6550,E02006187,17
6551,E02006188,9
6552,E02006189,17
6553,E02006190,17
6554,E02006191,17
6555,E02006192,17
6556,E02006193,17
6557,E02006194,16
6558,E02006195,17
6559,E02006196,16
6560,E02006197,16
6561,E02006198,16
6562,E02006199,17
6563,E02006200,16
6564,E02006201,16
6565,E02006202,17
6566,E02006203,16
6567,E02006204,17
6568,E02006205,17
6569,E02006206,17
6570,E02006207,17
6571,E02006208,17
6572,E02006209,17
6573,E02006210,17
6574,E02006211,17
6575,E02006212,17
6576,E02006213,17
6577,E02006214,17
6578,E02006215,17
6579,E02006216,17
6580,E02006217,16
6581,E02006218,16
6582,E02006219,16
6583,E02006220,16
6584,E02006221,16
6585,E02006222,16
6586,E02006223,16
6587,E02006224,16
6588,E02006225,16
6589,E02006226,16
6590,E02006227,17
6591,E02006228,17
6592,E02006229,17
6593,E02006230,17
6594,E02006231,17
6595,E02006232,17
6596,E02006233,17
6597,E02006234,17
6598,E02006235,17
6599,E02006236,17
6600,E02006237,17
6601,E02006238,17
6602,E02006239,17
6603,E02006240,17
6604,E02006241,17
6605,E02006242,17
6606,E02006243,17
6607,E02006245,14
6608,E02006246,14
6609,E02006247,14
6610,E02006248,14
6611,E02006249,14
6612,E02006250,14
6613,E02006251,14
6614,E02006252,14
6615,E02006253,14
6616,E02006254,14
6617,E02006255,14
6618,E02006256,14
6619,E02006257,14
6620,E02006258,14
6621,E02006259,14
6622,E02006260,14
6623,E02006261,17
6624,E02006262,17
6625,E02006263,17
6626,E02006264,17
6627,E02006265,17
6628,E02006266,17
6629,E02006267,17
6630,E02006268,17
6631,E02006269,17
6632,E02006270,17
6633,E02006271,17
6634,E02006272,17
6635,E02006273,17
6636,E02006274,17
6637,E02006275,16
6638,E02006276,17
6639,E02006277,16
6640,E02006278,16
6641,E02006279,16
6642,E02006280,17
6643,E02006281,16
6644,E02006282,17
6645,E02006283,17
6646,E02006284,17
6647,E02006285,17
6648,E02006286,17
6649,E02006287,17
6650,E02006288,17
6651,E02006289,17
6652,E02006290,17
6653,E02006291,17
6654,E02006292,17
6655,E02006293,17
6656,E02006294,17
6657,E02006295,14
6658,E02006296,17
6763,E02006402,16
6764,E02006403,16
6765,E02006404,16
6766,E02006405,16
6767,E02006406,16
6768,E02006407,16
6769,E02006408,16
6770,E02006409,16
6771,E02006410,16
6772,E02006411,16
6773,E02006412,16
6774,E02006413,16
6775,E02006414,16
6776,E02006415,16
6777,E02006416,17
6778,E02006417,17
6779,E02006418,17
6780,E02006419,14
6781,E02006420,14
6782,E02006421,16
6783,E02006422,14
6784,E02006423,14
6785,E02006424,14
6786,E02006425,14
6787,E02006426,14
6788,E02006427,14
6659,E02006297,17
6660,E02006298,16
6661,E02006299,16
6662,E02006300,16
6663,E02006301,16
6664,E02006302,17
6665,E02006303,16
6666,E02006304,16
6667,E02006305,16
6668,E02006306,16
6669,E02006307,16
6670,E02006308,16
6671,E02006309,16
6672,E02006310,16
6673,E02006311,17
6674,E02006312,17
6675,E02006313,16
6676,E02006314,17
6677,E02006315,17
6678,E02006316,17
6679,E02006317,16
6680,E02006318,16
6681,E02006319,16
6682,E02006320,16
6683,E02006321,16
6684,E02006322,16
6685,E02006323,16
6686,E02006324,16
6687,E02006325,16
6688,E02006326,16
6689,E02006327,16
6690,E02006328,16
6691,E02006329,16
6692,E02006330,16
6693,E02006331,16
6694,E02006332,16
6695,E02006333,17
6696,E02006334,17
6697,E02006335,16
6698,E02006336,16
6699,E02006337,16
6700,E02006338,16
6701,E02006339,16
6702,E02006341,16
6703,E02006342,16
6704,E02006343,16
6705,E02006344,17
6706,E02006345,17
6707,E02006346,17
6708,E02006347,14
6709,E02006348,17
6710,E02006349,16
6711,E02006350,16
6712,E02006351,16
6713,E02006352,16
6714,E02006353,14
6715,E02006354,16
6716,E02006355,16
6717,E02006356,16
6718,E02006357,14
6719,E02006358,16
6720,E02006359,16
6721,E02006360,17
6722,E02006361,17
6723,E02006362,16
6724,E02006363,16
6725,E02006364,16
6726,E02006365,16
6727,E02006366,16
6728,E02006367,16
6729,E02006368,16
6730,E02006369,17
6731,E02006370,17
6732,E02006371,17
6733,E02006372,17
6734,E02006373,17
6735,E02006374,17
6736,E02006375,16
6737,E02006376,16
6738,E02006377,16
6739,E02006378,16
6740,E02006379,16
6741,E02006380,16
6742,E02006381,16
6743,E02006382,14
6744,E02006383,14
6745,E02006384,14
6746,E02006385,14
6747,E02006386,14
6748,E02006387,14
6749,E02006388,14
6750,E02006389,17
6751,E02006390,14
6752,E02006391,14
6753,E02006392,14
6754,E02006393,16
6755,E02006394,16
6756,E02006395,16
6757,E02006396,16
6758,E02006397,16
6759,E02006398,16
6760,E02006399,16
6761,E02006400,17
6762,E02006401,16
6789,E02006429,16
6790,E02006430,16
6791,E02006431,16
6792,E02006432,16
6793,E02006433,17
6794,E02006434,17
6795,E02006435,17
6796,E02006436,17
6797,E02006437,17
6798,E02006438,17
6799,E02006439,14
6800,E02006440,14
6801,E02006441,14
6802,E02006442,14
6803,E02006443,17
6804,E02006444,14
6805,E02006445,17
6806,E02006446,17
6807,E02006447,14
6808,E02006448,17
6809,E02006449,17
6810,E02006450,17
6811,E02006451,17
6812,E02006453,17
6813,E02006454,17
6814,E02006455,17
6815,E02006456,16
6816,E02006457,16
6817,E02006458,16
6818,E02006459,16
6819,E02006460,16
6820,E02006461,16
6821,E02006462,16
6822,E02006463,16
6823,E02006464,16
6824,E02006465,16
6825,E02006466,16
6826,E02006467,16
6827,E02006468,17
6828,E02006469,17
6829,E02006470,17
6830,E02006471,17
6831,E02006472,17
6832,E02006473,16
6833,E02006474,17
6834,E02006475,13
6835,E02006476,13
6836,E02006477,13
6837,E02006478,13
6838,E02006479,13
6839,E02006480,13
6840,E02006481,13
6841,E02006482,13
6842,E02006483,13
6843,E02006484,13
6844,E02006485,13
6845,E02006486,9
6846,E02006487,9
6847,E02006488,13
6848,E02006489,9
6849,E02006490,9
6850,E02006492,17
6851,E02006493,16
6852,E02006494,16
6853,E02006495,17
6854,E02006496,16
6855,E02006497,16
6856,E02006498,17
6857,E02006499,16
6858,E02006500,16
6859,E02006501,16
6860,E02006502,16
6861,E02006503,17
6862,E02006504,17
6863,E02006505,17
6864,E02006506,17
6865,E02006507,17
6866,E02006508,17
6867,E02006509,17
6868,E02006510,17
6869,E02006511,17
6870,E02006512,17
6871,E02006513,17
6872,E02006514,17
6873,E02006515,17
6874,E02006516,17
6875,E02006517,17
6876,E02006518,17
6877,E02006519,17
6878,E02006520,17
6879,E02006521,17
6880,E02006522,17
6881,E02006523,17
6882,E02006524,16
6883,E02006525,16
6884,E02006526,16
6885,E02006527,16
6886,E02006528,16
6887,E02006529,16
6888,E02006530,16
6889,E02006531,16
6890,E02006532,17
6891,E02006533,16
6892,E02006534,10
6893,E02006535,10
6894,E02006536,10
6895,E02006537,10
6896,E02006538,10
6897,E02006539,10
6898,E02006540,10
6899,E02006541,10
6900,E02006542,17
6901,E02006543,17
6902,E02006544,17
6903,E02006545,10
6904,E02006546,10
6905,E02006547,17
6906,E02006548,10
6907,E02006549,10
6908,E02006550,10
6909,E02006551,10
6910,E02006552,10
6911,E02006553,16
6912,E02006554,16
6913,E02006555,16
6914,E02006556,16
6915,E02006557,16
6916,E02006558,16
6917,E02006559,16
6918,E02006560,16
6919,E02006561,17
6920,E02006562,17
6921,E02006563,17
6922,E02006564,17
6923,E02006565,17
6924,E02006566,17
6925,E02006567,17
6926,E02006568,16
6927,E02006569,17
6928,E02006570,16
6929,E02006571,17
6930,E02006572,17
6931,E02006573,17
6932,E02006574,17
6933,E02006575,14
6934,E02006576,14
6935,E02006577,14
6936,E02006578,14
6937,E02006579,14
6938,E02006580,14
6939,E02006581,14
6940,E02006582,14
6941,E02006583,14
6942,E02006584,14
6943,E02006585,14
6944,E02006586,14
6945,E02006587,14
6946,E02006588,17
6947,E02006589,16
6948,E02006590,17
6949,E02006591,16
6950,E02006592,17
6951,E02006593,16
6952,E02006594,16
6953,E02006595,17
6954,E02006596,17
6955,E02006597,17
6956,E02006598,17
6957,E02006599,17
6958,E02006600,17
6959,E02006601,17
6960,E02006602,17
6961,E02006603,17
6962,E02006604,16
6963,E02006605,17
6964,E02006606,16
6965,E02006607,16
6966,E02006608,17
6967,E02006609,17
6968,E02006610,17
6969,E02006611,16
6970,E02006612,16
6971,E02006613,16
6972,E02006614,17
6973,E02006615,16
6974,E02006616,16
6975,E02006617,16
6976,E02006618,16
6977,E02006619,17
6978,E02006620,17
6979,E02006621,10
6980,E02006622,10
6981,E02006623,10
6982,E02006624,10
6983,E02006625,10
6984,E02006626,10
6985,E02006627,10
6986,E02006628,10
6987,E02006629,10
6988,E02006630,10
6989,E02006631,10
6990,E02006632,10
6991,E02006633,10
6992,E02006634,17
6993,E02006635,17
6994,E02006636,17
6995,E02006637,17
6996,E02006638,17
6997,E02006639,17
6998,E02006640,17
6999,E02006641,17
7000,E02006642,17
7001,E02006643,17
7002,E02006644,17
7003,E02006645,17
7004,E02006646,17
7005,E02006647,17
7006,E02006648,17
7007,E02006649,17
7008,E02006650,17
7009,E02006651,17
7010,E02006652,16
7011,E02006653,16
7012,E02006654,16
7013,E02006655,17
7014,E02006656,16
7015,E02006657,17
7016,E02006658,17
7017,E02006659,17
7018,E02006660,17
7019,E02006661,17
7020,E02006662,17
7021,E02006663,17
7022,E02006664,17
7023,E02006665,17
7024,E02006666,16
7025,E02006667,16
7026,E02006668,16
7027,E02006669,17
7028,E02006670,16
7029,E02006671,16
7030,E02006672,17
7031,E02006673,16
7032,E02006674,16
7033,E02006675,17
7034,E02006676,17
7035,E02006677,17
7036,E02006678,17
7037,E02006679,17
7038,E02006680,17
7039,E02006681,17
7040,E02006682,17
7041,E02006683,16
7042,E02006684,16
7043,E02006685,16
7044,E02006686,16
7045,E02006687,16
7046,E02006688,16
7047,E02006689,17
7048,E02006690,17
7049,E02006691,17
7050,E02006692,17
7051,E02006693,17
7052,E02006694,17
7053,E02006695,17
7054,E02006696,16
7055,E02006697,17
7056,E02006698,16
7057,E02006699,16
7058,E02006700,17
7059,E02006701,17
7060,E02006702,16
7061,E02006703,16
7062,E02006704,17
7063,E02006705,16
7064,E02006706,16
7065,E02006707,16
7066,E02006708,16
7067,E02006709,17
7068,E02006710,17
7069,E02006711,17
7070,E02006712,17
7071,E02006713,16
7072,E02006714,17
7073,E02006715,16
7074,E02006716,16
7075,E02006717,17
7076,E02006718,16
7077,E02006719,16
7078,E02006720,17
7079,E02006721,16
7080,E02006722,16
7081,E02006723,16
7082,E02006724,16
7083,E02006725,16
7084,E02006726,16
7085,E02006727,16
7086,E02006728,16
7087,E02006729,16
7088,E02006730,16
7089,E02006731,16
7090,E02006732,16
7091,E02006733,17
7092,E02006734,16
7093,E02006735,16
7094,E02006736,16
7095,E02006737,16
7096,E02006738,16
7097,E02006739,16
7098,E02006740,16
7099,E02006741,16
7100,E02006742,16
7101,E02006743,16
7102,E02006744,16
7103,E02006745,16
7104,E02006746,16
7105,E02006747,16
7106,E02006748,17
7107,E02006749,17
7108,E02006750,17
7109,E02006751,17
7110,E02006752,17
7111,E02006753,17
7112,E02006754,17
7113,E02006755,17
7114,E02006756,17
7115,E02006757,17
7116,E02006758,17
7117,E02006759,17
7118,E02006760,17
7119,E02006761,17
7120,E02006762,17
7121,E02006763,17
7122,E02006764,17
7123,E02006765,17
7124,E02006766,17
7125,E02006767,17
7126,E02006768,16
7127,E02006769,16
7128,E02006770,16
7129,E02006771,17
7130,E02006772,16
7131,E02006773,16
7132,E02006774,16
7133,E02006775,16
7134,E02006776,16
7135,E02006777,17
7136,E02006778,17
7137,E02006779,17
7138,E02006780,17
7139,E02006781,17
7140,E02006782,3
7141,E02006783,2
7142,E02006784,2
7143,E02006785,3
7144,E02006786,3
7145,E02006787,3
7146,E02006788,3
7147,E02006789,3
7148,E02006790,17
7149,E02006791,3
7150,E02006792,3
7151,E02006793,3
7152,E02006794,2
7153,E02006795,3
7154,E02006796,3
7155,E02006798,2
7156,E02006799,3
7157,E02006800,3
7158,E02006801,2
7159,E02006802,2
7160,E02006803,4
7161,E02006804,17
7162,E02006805,7
7163,E02006806,9
7164,E02006807,5
7165,E02006808,7
7166,E02006809,5
7167,E02006810,7
7191,E02006834,8
7192,E02006835,8
7193,E02006836,3
7194,E02006837,16
7195,E02006838,17
7196,E02006839,17
7197,E02006840,14
7198,E02006841,4
7199,E02006842,4
7200,E02006843,4
7201,E02006844,4
7202,E02006845,17
7203,E02006846,16
7204,E02006847,14
7205,E02006848,17
7206,E02006849,14
7207,E02006850,8
7208,E02006851,8
7209,E02006852,4
7210,E02006853,2
7211,E02006854,2
7212,E02006855,16
7213,E02006856,16
7168,E02006811,8
7169,E02006812,8
7170,E02006813,8
7171,E02006814,8
7172,E02006815,8
7173,E02006816,17
7174,E02006817,8
7175,E02006818,8
7176,E02006819,8
7177,E02006820,8
7178,E02006821,10
7179,E02006822,10
7180,E02006823,17
7181,E02006824,14
7182,E02006825,17
7183,E02006826,17
7184,E02006827,8
7185,E02006828,8
7186,E02006829,10
7187,E02006830,10
7188,E02006831,10
7189,E02006832,17
7190,E02006833,17
7214,E02006857,14
7215,E02006858,14
7216,E02006859,16
7217,E02006860,7
7218,E02006861,4
7219,E02006862,16
7220,E02006863,16
7221,E02006864,17
7222,E02006865,16
7223,E02006866,12
7224,E02006867,12
7225,E02006868,4
7226,E02006869,4
7227,E02006870,17
7228,E02006871,16
7229,E02006872,17
7230,E02006873,17
7231,E02006874,17
7232,E02006875,4
7233,E02006876,4
7234,E02006877,14
7235,E02006878,17
7236,E02006879,16
7237,E02006880,16
7238,E02006881,13
7239,E02006882,3
7240,E02006883,10
7241,E02006884,16
7242,E02006885,10
7243,E02006886,17
7244,E02006887,10
7245,E02006888,10
7246,E02006889,10
7247,E02006890,10
7248,E02006891,17
7249,E02006892,17
7250,E02006893,6
7251,E02006894,7
7252,E02006895,5
7253,E02006896,5
7254,E02006897,5
7255,E02006898,5
7256,E02006899,5
7257,E02006900,5
7258,E02006901,5
7259,E02006902,5
7260,E02006903,16
7261,E02006904,8
7262,E02006905,8
7263,E02006906,8
7264,E02006907,14
7265,E02006908,14
7266,E02006909,17
7267,E02006910,8
7268,E02006911,8
7269,E02006912,5
7270,E02006913,5
7271,E02006914,5
7272,E02006915,5
7273,E02006916,5
7274,E02006917,5
7275,E02006918,2
7276,E02006919,16
7277,E02006920,16
7278,E02006921,2
7279,E02006922,14
7280,E02006924,3
7281,E02006925,3
7282,E02006926,16
7340,W02000052,17
7341,W02000053,17
7342,W02000054,17
7343,W02000055,17
7344,W02000056,17
7345,W02000057,17
7346,W02000058,17
7347,W02000059,17
7348,W02000060,17
7349,W02000061,17
7350,W02000062,17
7351,W02000063,17
7352,W02000064,16
7353,W02000065,16
7354,W02000066,16
7355,W02000067,16
7356,W02000068,16
7357,W02000069,17
7358,W02000070,16
7359,W02000071,17
7360,W02000072,16
7361,W02000073,17
7362,W02000074,17
7363,W02000075,17
7364,W02000076,17
7365,W02000077,17
7366,W02000080,16
7367,W02000081,16
7368,W02000082,16
7369,W02000083,17
7370,W02000084,16
7371,W02000085,16
7372,W02000086,16
7373,W02000087,16
7374,W02000088,16
7375,W02000089,16
7376,W02000090,17
7377,W02000091,17
7378,W02000092,17
7379,W02000093,17
7380,W02000094,17
7381,W02000095,17
7382,W02000096,17
7383,W02000097,17
7384,W02000098,17
7385,W02000099,17
7386,W02000100,17
7387,W02000101,17
7388,W02000102,17
7389,W02000103,17
7390,W02000104,17
7391,W02000105,17
7392,W02000106,17
7393,W02000107,17
7394,W02000108,17
7395,W02000109,17
7396,W02000110,17
7397,W02000111,17
7398,W02000113,17
7399,W02000114,17
7400,W02000116,17
7401,W02000117,17
7402,W02000118,17
7403,W02000120,17
7404,W02000122,17
7405,W02000123,17
7406,W02000124,17
7407,W02000125,17
7408,W02000126,17
7409,W02000127,17
7410,W02000128,17
7411,W02000129,17
7412,W02000130,17
7413,W02000131,17
7414,W02000132,17
7415,W02000133,17
7416,W02000134,17
7417,W02000135,17
7418,W02000136,17
7419,W02000137,17
7420,W02000138,17
7421,W02000139,17
7422,W02000140,17
7423,W02000141,17
7424,W02000142,17
7425,W02000143,17
7426,W02000144,17
7427,W02000145,17
7428,W02000146,17
7429,W02000147,17
7430,W02000148,17
7431,W02000149,17
7432,W02000151,17
7433,W02000152,17
7434,W02000153,17
7435,W02000154,17
7436,W02000156,17
7437,W02000157,17
7438,W02000158,17
7439,W02000159,17
7440,W02000160,17
7441,W02000161,16
7442,W02000162,17
7443,W02000163,16
7444,W02000164,16
7445,W02000165,16
7446,W02000166,16
7447,W02000167,16
7448,W02000168,17
7449,W02000169,17
7450,W02000170,10
7451,W02000171,17
7452,W02000172,17
7453,W02000173,10
7454,W02000174,17
7455,W02000175,10
7456,W02000176,10
7457,W02000177,10
7458,W02000178,10
7459,W02000179,10
7460,W02000180,10
7461,W02000181,10
7462,W02000182,10
7463,W02000183,10
7464,W02000184,10
7465,W02000185,17
7466,W02000186,10
7467,W02000187,10
7468,W02000188,10
7469,W02000189,10
7470,W02000190,10
7471,W02000191,10
7472,W02000192,10
7473,W02000193,10
7474,W02000194,10
7475,W02000195,17
7476,W02000196,10
7477,W02000197,17
7478,W02000198,10
7479,W02000200,17
7480,W02000201,17
7481,W02000202,17
7482,W02000203,17
7483,W02000204,10
7484,W02000205,10
7485,W02000206,10
7486,W02000207,17
7487,W02000208,10
7488,W02000209,17
7489,W02000210,10
7490,W02000211,10
7491,W02000212,17
7492,W02000213,10
7493,W02000214,10
7494,W02000215,10
7495,W02000216,10
7496,W02000217,17
7497,W02000218,17
7498,W02000219,17
7499,W02000220,17
7500,W02000221,17
7501,W02000222,17
7502,W02000223,17
7503,W02000224,17
7504,W02000225,17
7505,W02000226,17
7506,W02000227,17
7507,W02000228,16
7508,W02000229,16
7509,W02000230,17
7510,W02000231,16
7511,W02000232,16
7512,W02000233,16
7513,W02000234,16
7514,W02000235,17
7515,W02000236,17
7516,W02000237,17
7517,W02000238,17
7518,W02000239,17
7519,W02000240,10
7520,W02000241,10
